"PlotID","Date","PlotVisit","ForbBiomass","GrassBiomass","HerbBiomass","ForageForbBiomass","ForageGrassBiomass","ForageHerbBiomass"
"1204","2015-07-16","1204.2015-07-16",2.4533272,21.8577231333333,24.3110503333333,0,12.273872634145,12.273872634145
"1205","2015-07-16","1205.2015-07-16",0,25.2621590666667,25.2621590666667,0,15.4622704568589,15.4622704568589
"1206","2015-07-16","1206.2015-07-16",0.155555166666667,27.6354864666667,27.7910416333333,0,4.91134477035573,4.91134477035573
"1207","2015-07-31","1207.2015-07-31",6.31553976666667,5.9599851,12.2755248666667,0.101234314814815,5.9599851,6.06121941481481
"1208","2015-07-31","1208.2015-07-31",7.65775863333333,10.3599741,18.0177327333333,0.178936750724638,10.3599741,10.5389108507246
"1209","2015-07-31","1209.2015-07-31",2.99110363333333,9.4799763,12.4710799333333,0.498517272222222,9.356643275,9.85516054722222
"1210","2015-08-27","1210.2015-08-27",18.6710644333333,8.50220096666667,27.1732654,0,8.50220096666667,8.50220096666667
"1211","2015-08-27","1211.2015-08-27",4.71109933333333,6.87553836666667,11.5866377,0,6.87553836666667,6.87553836666667
"1212","2015-07-21","1212.2015-07-21",0,22.5954990666667,22.5954990666667,0,20.6934432157576,20.6934432157576
"1213","2015-07-21","1213.2015-07-21",0.5466653,40.4221211666667,40.9687864666667,0,37.0406687987031,37.0406687987031
"1214","2015-07-21","1214.2015-07-21",0.964442033333333,26.2488232666667,27.2132653,0.814341398484848,19.735941336014,20.5502827344988
"1215","2015-07-21","1215.2015-07-21",0,21.2621690666667,21.2621690666667,0,17.6331881008276,17.6331881008276
"1216","2015-07-21","1216.2015-07-21",0,19.2488407666667,19.2488407666667,0,18.8154127314655,18.8154127314655
"1217","2015-07-31","1217.2015-07-31",4.51109983333333,15.0710734333333,19.5821732666667,4.10029277954545,15.0710734333333,19.1713662128788
"1218","2015-07-31","1218.2015-07-31",5.7733189,16.7110693333333,22.4843882333333,5.0516540375,16.4507525238095,21.5024065613095
"1219","2015-07-31","1219.2015-07-31",11.0755278666667,16.8221801666667,27.8977080333333,9.34560502061625,16.8221801666667,26.1677851872829
"122","2015-07-22","122.2015-07-22",2.7066599,1.51110733333333,4.21776723333333,0,1.38370024444444,1.38370024444444
"1220","2015-07-31","1220.2015-07-31",5.83554096666667,8.98219976666667,14.8177407333333,5.83554096666667,5.8933186,11.7288595666667
"1221","2015-07-31","1221.2015-07-31",0.871108933333333,9.5866427,10.4577516333333,0.696887146666667,9.52603679090909,10.2229239375758
"1227","2015-07-22","1227.2015-07-22",2.60443793333333,21.6221681666667,24.2266061,0,10.9580952617634,10.9580952617634
"1228","2015-07-22","1228.2015-07-22",0.0399999,21.1066139,21.1466138,0,18.1081981156349,18.1081981156349
"1229","2015-07-22","1229.2015-07-22",0,12.1599696,12.1599696,0,2.38766910084034,2.38766910084034
"123","2015-07-22","123.2015-07-22",4.2799893,1.2399969,5.5199862,1.25851859199937,0.987034569444444,2.24555316144382
"1230","2015-07-22","1230.2015-07-22",0,7.88442473333333,7.88442473333333,0,7.88442473333333,7.88442473333333
"1231","2015-07-22","1231.2015-07-22",0,8.15109073333333,8.15109073333333,0,4.18252922619048,4.18252922619048
"124","2015-07-22","124.2015-07-22",4.133323,5.04887626666667,9.18219926666667,0,4.8533212,4.8533212
"1241","2015-08-05","1241.2015-08-05",9.99553056666667,0.9199977,10.9155282666667,0.128888566666667,0,0.128888566666667
"1242","2015-08-05","1242.2015-08-05",20.7110593333333,0.302221466666667,21.0132808,0,0,0
"1243","2015-08-05","1243.2015-08-05",17.466623,0.968886466666667,18.4355094666667,0,0.322962155555556,0.322962155555556
"1245","2015-08-31","1245.2015-08-31",0,70.3687129666667,70.3687129666667,0,70.3687129666667,70.3687129666667
"1246","2015-08-31","1246.2015-08-31",0,61.2665135,61.2665135,0,61.2665135,61.2665135
"1247","2015-08-24","1247.2015-08-24",41.2976745333333,27.7199307,69.0176052333333,40.5777078259118,27.7199307,68.2976385259118
"1248","2015-08-24","1248.2015-08-24",17.7732889,25.4621585666667,43.2354474666667,17.7732889,23.6982242366636,41.4715131366636
"1249","2015-08-24","1249.2015-08-24",1.866662,2.28443873333333,4.15110073333333,1.53214431777778,2.28443873333333,3.81658305111111
"125","2015-07-22","125.2015-07-22",1.28666345,1.25999685,2.5466603,0.151110733333333,1.25999685,1.41110758333333
"1250","2015-08-24","1250.2015-08-24",19.0443968333333,9.8399754,28.8843722333333,18.6725459111111,9.8399754,28.5125213111111
"1251","2015-08-24","1251.2015-08-24",57.0398574,23.5821632666667,80.6220206666667,56.4664650740293,23.5821632666667,80.048628340696
"1252","2015-08-31","1252.2015-08-31",147.9196302,5.18220926666667,153.101839466667,90.4851699705724,5.18220926666667,95.667379237239
"1254","2015-08-03","1254.2015-08-03",18.8621750666667,27.4221536666667,46.2843287333333,18.3731739078583,27.4221536666667,45.795327574525
"1256","2015-08-03","1256.2015-08-03",7.2266486,37.9110163333333,45.1376649333333,7.16242798133117,37.9110163333333,45.0734443146645
"1257","2015-08-03","1257.2015-08-03",50.9598726,33.0399174,83.99979,50.7937725294262,33.0399174,83.8336899294262
"1258","2015-08-27","1258.2015-08-27",141.884089733333,10.133308,152.017397733333,139.431244906895,10.133308,149.564552906895
"1259","2015-08-27","1259.2015-08-27",0,49.599876,49.599876,0,49.599876,49.599876
"1260","2015-08-17","1260.2015-08-17",6.83553846666667,10.6355289666667,17.4710674333333,6.80949202015504,10.6355289666667,17.4450209868217
"1261","2015-08-17","1261.2015-08-17",2.88443723333333,20.9555031666667,23.8399404,2.88443723333333,20.9555031666667,23.8399404
"1262","2015-08-17","1262.2015-08-17",7.46220356666667,5.13776493333333,12.5999685,7.46220356666667,1.15110823333333,8.6133118
"1263","2015-08-17","1263.2015-08-17",9.37775433333333,19.8799503,29.2577046333333,9.37775433333333,15.2221841666667,24.5999385
"1264","2015-08-17","1264.2015-08-17",10.1421968666667,15.1732954,25.3154922666667,10.0581715758197,15.1732954,25.2314669758197
"1265","2015-08-27","1265.2015-08-27",7.199982,29.3288155666667,36.5287975666667,7.199982,29.3288155666667,36.5287975666667
"1266","2015-08-27","1266.2015-08-27",5.68887466666667,10.3110853333333,15.99996,5.62208118285714,10.3110853333333,15.9331665161905
"1267","2015-08-27","1267.2015-08-27",17.4621785666667,3.39110263333333,20.8532812,17.4621785666667,3.39110263333333,20.8532812
"1268","2015-08-31","1268.2015-08-31",25.0088263666667,4.18221176666667,29.1910381333333,25.0088263666667,4.18221176666667,29.1910381333333
"1269","2015-08-31","1269.2015-08-31",17.3066234,1.30221896666667,18.6088423666667,17.3066234,1.30221896666667,18.6088423666667
"131","2015-08-20","131.2015-08-20",0.2266661,15.3777393333333,15.6044054333333,0.171110683333333,15.3777393333333,15.5488500166667
"132","2015-08-20","132.2015-08-20",0,9.55108723333333,9.55108723333333,0,9.55108723333333,9.55108723333333
"133","2015-08-20","133.2015-08-20",1.1333305,7.5199812,8.6533117,0.261713631428571,6.77490369761905,7.03661732904762
"134","2015-08-20","134.2015-08-20",1.88888416666667,7.88661183897667,9.77549600564333,1.88888416666667,7.88661183897667,9.77549600564333
"135","2015-08-20","135.2015-08-20",0,2.75554866666667,2.75554866666667,0,2.75554866666667,2.75554866666667
"141","2014-08-20","141.2014-08-20",6.27109543333333,1.7066624,7.97775783333333,0.301586547619048,1.7066624,2.00824894761905
"144","2014-08-20","144.2014-08-20",8.09997975,0,8.09997975,0.181249546875,0,0.181249546875
"145","2014-08-20","145.2014-08-20",2.92443713333333,3.2799918,6.20442893333333,0,3.2799918,3.2799918
"146","2014-07-22","146.2014-07-22",0.7866647,8.91553326666667,9.70219796666666,0,8.76975585333333,8.76975585333333
"147","2014-07-16","147.2014-07-16",4.0266566,7.25775963333333,11.2844162333333,0,7.25775963333333,7.25775963333333
"148","2014-07-22","148.2014-07-22",0.191110633333333,8.24886826666667,8.4399789,0,8.24886826666667,8.24886826666667
"149","2014-07-22","149.2014-07-22",4.12665635,31.2265886,35.35324495,0.487597848601399,28.9030134565714,29.3906113051728
"150","2014-07-22","150.2014-07-22",4.27554486666667,13.2310780333333,17.5066229,1.12681199777778,8.74912675627706,9.87593875405483
"151","2015-08-18","151.2015-08-18",1.8933286,7.07331565,8.96664425,1.58313329705882,6.77192751458333,8.35506081164216
"153","2015-08-18","153.2015-08-18",6.133318,0.52666535,6.65998335,3.47599131,0.52666535,4.00265666
"154","2015-08-18","154.2015-08-18",12.0666365,7.75109173333333,19.8177282333333,9.45793931805555,7.75109173333333,17.2090310513889
"16","2015-07-23","16.2015-07-23",14.7866297,0,14.7866297,14.4902201846154,0,14.4902201846154
"161","2014-08-04","161.2014-08-04",1.3599966,6.64442783333333,8.00442443333333,0,6.64442783333333,6.64442783333333
"162","2014-08-04","162.2014-08-04",1.066664,2.0399949,3.1066589,0.0133333,2.0399949,2.0533282
"164","2014-08-04","164.2014-08-04",0.3733324,8.20442393333333,8.57775633333333,0.11599971,8.20442393333333,8.32042364333333
"165","2014-08-04","165.2014-08-04",0.955553166666667,8.56442303333333,9.5199762,0,8.56442303333333,8.56442303333333
"17","2015-07-23","17.2015-07-23",3.7466573,0.0577776333333333,3.80443493333333,3.56464717301587,0.0577776333333333,3.62242480634921
"171","2014-08-22","171.2014-08-22",0.284443733333333,3.20443643333333,3.48888016666667,0,3.20443643333333,3.20443643333333
"172","2014-08-12","172.2014-08-12",2.79110413333333,4.7599881,7.55109223333333,1.3866632,4.7599881,6.1466513
"173","2014-08-22","173.2014-08-22",0.511109833333333,7.09776003333333,7.60886986666667,0,7.09776003333333,7.09776003333333
"174","2014-08-12","174.2014-08-12",8.67108943333333,1.6266626,10.2977520333333,4.72791410611111,1.6266626,6.35457670611111
"175","2014-08-22","175.2014-08-22",1.28444123333333,17.4310675333333,18.7155087666667,0.108888616666667,17.4310675333333,17.53995615
"176","2015-08-18","176.2015-08-18",0.8799978,2.85999285,3.73999065,0,2.85999285,2.85999285
"179","2015-08-18","179.2015-08-18",1.24666355,7.6399809,8.88664445,0,7.6399809,7.6399809
"18","2015-07-23","18.2015-07-23",0.16666625,0.17999955,0.3466658,0.143332975,0.17999955,0.323332525
"19","2015-07-23","19.2015-07-23",11.733304,0.16666625,11.89997025,10.8872688190559,0.16666625,11.0539350690559
"191","2015-08-04","191.2015-08-04",3.23110303333333,0.128888566666667,3.3599916,2.93628895555556,0.128888566666667,3.06517752222222
"192","2015-08-04","192.2015-08-04",33.64658255,0,33.64658255,33.0704301442308,0,33.0704301442308
"193","2015-08-04","193.2015-08-04",2.1599946,0.0799998,2.2399944,1.7999955,0.0799998,1.8799953
"194","2015-08-03","194.2015-08-03",61.3731799,0,61.3731799,61.1528905956522,0,61.1528905956522
"195","2015-08-04","195.2015-08-04",29.19326035,0,29.19326035,24.416605625,0,24.416605625
"20","2015-07-21","20.2015-07-21",107.461953566667,1.3866632,108.848616766667,100.483508376833,1.3866632,101.870171576833
"206","2014-08-26","206.2014-08-26",20.0266166,0.2933326,20.3199492,15.2172459074074,0.2933326,15.5105785074074
"207","2014-08-26","207.2014-08-26",79.1731354,3.2533252,82.4264606,76.1244657730159,2.05480967777778,78.1792754507937
"208","2014-08-26","208.2014-08-26",43.2354474666667,2.5733269,45.8087743666667,41.4208488285714,2.5733269,43.9941757285714
"209","2014-08-26","209.2014-08-26",31.7554761666667,13.9110763333333,45.6665525,30.5033580848485,13.9110763333333,44.4144344181818
"21","2015-07-21","21.2015-07-21",3.6666575,5.0799873,8.7466448,0.238888291666667,4.76146957777778,5.00035786944444
"210","2014-08-26","210.2014-08-26",59.6442953333333,0,59.6442953333333,57.9366624367246,0,57.9366624367246
"216","2015-08-03","216.2015-08-03",1.07555286666667,4.80443243333333,5.8799853,0,4.80443243333333,4.80443243333333
"217","2015-08-03","217.2015-08-03",10.1244191333333,1.5599961,11.6844152333333,0,1.5599961,1.5599961
"218","2015-08-03","218.2015-08-03",4.1199897,0.457776633333333,4.57776633333333,0,0.457776633333333,0.457776633333333
"22","2015-07-21","22.2015-07-21",21.8221676666667,7.95553566666667,29.7777033333333,17.4488957715909,7.95553566666667,25.4044314382576
"220","2015-08-03","220.2015-08-03",47.2986195309333,2.9866592,50.2852787309333,30.9437946941919,2.9866592,33.9304538941919
"221","2015-08-28","221.2015-08-28",10.1066414,0,10.1066414,10.1066414,0,10.1066414
"222","2015-08-28","222.2015-08-28",35.7376884333333,0,35.7376884333333,52.656535025,0,52.656535025
"223","2015-08-28","223.2015-08-28",21.53994615,0.0399999,21.57994605,21.53994615,0.0399999,21.57994605
"224","2015-08-28","224.2015-08-28",73.4798163,0,73.4798163,73.4798163,0,73.4798163
"231","2015-08-19","231.2015-08-19",124.764132533333,0.115555266666667,124.8796878,124.764132533333,0,124.764132533333
"232","2015-08-19","232.2015-08-19",70.1064914,5.32443113333333,75.4309225333333,65.9440496988506,1.33748457898551,67.2815342778361
"233","2015-08-19","233.2015-08-19",7.83553596666667,4.88443223333333,12.7199682,7.79775828333333,4.19406358888889,11.9918218722222
"234","2015-08-19","234.2015-08-19",37.7910166333333,0.4266656,38.2176822333333,37.7910166333333,0.121904457142857,37.9129210904762
"235","2015-08-19","235.2015-08-19",30.9288115666667,4.8133213,35.7421328666667,30.8665895,1.14268720175439,32.0092767017544
"237","2014-08-29","237.2014-08-29",1.09777503333333,1.3999965,2.49777153333333,0.250369744444444,0,0.250369744444444
"238","2014-08-29","238.2014-08-29",0.702220466666667,8.80442243333333,9.5066429,0.485468871794872,0,0.485468871794872
"239","2014-08-29","239.2014-08-29",38.7465698,2.12666135,40.87323115,35.2241543636364,0.820782261764706,36.0449366254011
"24","2015-07-21","24.2015-07-21",11.0799723,12.7377459333333,23.8177182333333,6.99227881555556,12.7377459333333,19.7300247488889
"240","2014-08-29","240.2014-08-29",0.80666465,6.4933171,7.29998175,0.115237807142857,0.125555241666667,0.240793048809524
"244","2014-07-24","244.2014-07-24",2.6533267,3.57776883333333,6.23109553333333,0.737035194444444,3.57776883333333,4.31480402777778
"245","2014-07-24","245.2014-07-24",52.0976475333333,0.5733319,52.6709794333333,42.29062328273,0.5733319,42.86395518273
"246","2014-07-24","246.2014-07-24",29.5199262,0.08666645,29.60659265,16.0637279565217,0.08666645,16.1503944065217
"25","2014-08-28","25.2014-08-28",5.3999865,1.3733299,6.7733164,1.04378190232323,0.883331125,1.92711302732323
"26","2014-08-28","26.2014-08-28",73.5331495,3.71110183333333,77.2442513333333,73.4832851260163,3.71110183333333,77.1943869593496
"265","2014-07-24","265.2014-07-24",5.98220726666667,0.235554966666667,6.21776223333333,2.55830168503788,0.235554966666667,2.79385665170455
"266","2014-07-24","266.2014-07-24",15.8710714333333,2.64888226666667,18.5199537,4.40848729525252,2.64888226666667,7.05736956191919
"267","2014-07-24","267.2014-07-24",52.0309810333333,2.46221606666667,54.4931971,25.3809663577236,2.46221606666667,27.8431824243902
"268","2014-07-29","268.2014-07-29",10.3946131245133,0.0799998,10.4746129245133,0,0.0799998,0.0799998
"269","2014-07-29","269.2014-07-29",20.8799478,1.066664,21.9466118,18.6218337871795,1.066664,19.6884977871795
"27","2014-08-28","27.2014-08-28",57.8754108666667,3.86221256666667,61.7376234333333,55.4176392333333,3.86221256666667,59.2798518
"270","2015-08-06","270.2015-08-06",32.3510302333333,0.4533322,32.8043624333333,48.52654535,0.33999915,48.8665445
"279","2015-08-31","279.2015-08-31",7.46220356666667,43.2443363333333,50.7065399,0,9.05729310421796,9.05729310421796
"28","2014-08-28","28.2014-08-28",47.4576591333333,0.9599976,48.4176567333333,45.6572595939394,0.9599976,46.6172571939394
"280","2015-08-31","280.2015-08-31",2.23110553333333,42.7376709333333,44.9687764666667,0.3333325,14.615992763956,14.949325263956
"281","2015-08-21","281.2015-08-21",3.73776843333333,10.266641,14.0044094333333,0.835553466666667,4.05863312824561,4.89418659491228
"282","2015-08-21","282.2015-08-21",0.1599996,37.6354614666667,37.7954610666667,0,16.2957363618595,16.2957363618595
"283","2015-08-21","283.2015-08-21",0.644442833333333,23.9777178333333,24.6221606666667,0.644442833333333,4.84036085944056,5.48480369277389
"284","2015-07-16","284.2015-07-16",5.38220876666667,66.6265001,72.0087088666667,2.99270856759259,66.6265001,69.6192086675926
"285","2015-07-16","285.2015-07-16",0.0355554666666667,16.2310705333333,16.266626,0,16.0048488766667,16.0048488766667
"286","2015-08-17","286.2015-08-17",0.5733319,26.7821552666667,27.3554871666667,0.5733319,17.2620679558333,17.8353998558333
"287","2015-08-17","287.2015-08-17",1.58221826666667,12.3555246666667,13.9377429333333,1.58221826666667,10.0064935022222,11.5887117688889
"288","2015-08-17","288.2015-08-17",4.47554436666667,88.5375564333333,93.0131008,2.1312116031746,3.86256916058702,5.99378076376162
"289","2015-08-17","289.2015-08-17",3.75554616666667,91.3064384,95.0619845666667,0.900442193333333,16.0790466218961,16.9794888152294
"29","2014-08-28","29.2014-08-28",93.6708769333333,3.07554786666667,96.7464248,76.5517939900519,3.07554786666667,79.6273418567186
"290","2014-08-14","290.2014-08-14",8.56886746666667,275.968198966667,284.537066433333,0,0,0
"291","2014-08-14","291.2014-08-14",1.3599966,66.4531672,67.8131638,0.27199932,63.8257425483023,64.0977418683023
"292","2014-08-14","292.2014-08-14",0,220.088338666667,220.088338666667,0,0,0
"293","2015-08-17","293.2015-08-17",1.27110793333333,151.230733033333,152.501840966667,1.27110793333333,32.5794052280639,33.8505131613973
"294","2014-08-14","294.2014-08-14",0.537776433333333,1.0933306,1.63110703333333,0.117036744444444,1.0933306,1.21036734444444
"300","2014-07-17","300.2014-07-17",13.733299,39.8443448333333,53.5776438333333,9.56125555808081,39.0402198595238,48.6014754176046
"301","2014-07-17","301.2014-07-17",25.4443808333333,2.82221516666667,28.266596,22.1172096641026,1.43428212857143,23.551491792674
"302","2014-07-22","302.2014-07-22",4.1999895,10.7599731,14.9599626,0.581726940740741,10.4658997611111,11.0476267018519
"303","2014-07-17","303.2014-07-17",7.6133143,37.4532397,45.066554,4.52443313333333,36.8501300966667,41.37456323
"304","2014-07-17","304.2014-07-17",3.2799918,19.5332845,22.8132763,2.44411153676471,19.5332845,21.9773960367647
"305","2014-08-04","305.2014-08-04",0,30.5777013333333,30.5777013333333,0,27.1791249173638,27.1791249173638
