"PlotID","Date","PlotVisit","ForbBiomass","GrassBiomass","HerbBiomass","ForageForbBiomass","ForageGrassBiomass","ForageHerbBiomass"
"367","2014-05-26","367.2014-05-26",2.98221476666667,11.6755263666667,14.6577411333333,1.20605759090909,11.6755263666667,12.8815839575758
"367","2014-06-16","367.2014-06-16",0,23.1910531333333,23.1910531333333,0,23.1910531333333,23.1910531333333
"367","2014-07-09","367.2014-07-09",0.804442433333333,41.5865627,42.3910051333333,0.336295455555556,41.5865627,41.9228581555556
"367","2014-08-18","367.2014-08-18",4.3333225,10.8933061,15.2266286,4.12730994313725,10.8933061,15.0206160431373
"367","2014-09-03","367.2014-09-03",10.8088618666667,8.9599776,19.7688394666667,9.8378590031746,8.9599776,18.7978366031746
"367","2014-09-22","367.2014-09-22",11.4844157333333,10.7644175333333,22.2488332666667,11.4844157333333,10.7644175333333,22.2488332666667
"367","2015-05-26","367.2015-05-26",24.1821617666667,2.20443893333333,26.3866007,19.77411723125,2.20443893333333,21.9785561645833
"367","2015-06-17","367.2015-06-17",29.2132603,2.2799943,31.4932546,21.7299784064143,2.2799943,24.0099727064143
"367","2015-07-07","367.2015-07-07",21.0577251333333,13.9555206666667,35.0132458,13.8986174393901,13.9555206666667,27.8541381060568
"367","2015-08-06","367.2015-08-06",40.5376764333333,12.1599696,52.6976460333333,38.4362594646667,12.1599696,50.5962290646667
"367","2015-09-09","367.2015-09-09",4.4399889,10.20664115,14.64663005,3.40189625714286,10.20664115,13.6085374071429
"367","2015-09-23","367.2015-09-23",3.07110343333333,5.44443083333333,8.51553426666667,3.07110343333333,5.44443083333333,8.51553426666667
"680","2014-07-09","680.2014-07-09",21.0532807,27.5288200666667,48.5821007666667,8.32601427263158,27.5288200666667,35.8548343392983
"680","2014-09-04","680.2014-09-04",20.6755038666667,7.92442463333333,28.5999285,17.0326302882321,7.92442463333333,24.9570549215654
"680","2014-09-23","680.2014-09-23",26.9821547666667,29.9821472666667,56.9643020333333,20.8669579334848,29.9821472666667,50.8491052001515
"680","2015-06-01","680.2015-06-01",9.9466418,7.44442583333333,17.3910676333333,8.33380632592593,7.44442583333333,15.7782321592593
"680","2015-06-17","680.2015-06-17",15.7066274,22.5732769,38.2799043,8.45552346978654,22.5732769,31.0288003697865
"680","2015-07-02","680.2015-07-02",13.2088558666667,4.92887656666667,18.1377324333333,9.21154032391813,4.92887656666667,14.1404168905848
"680","2015-08-07","680.2015-08-07",29.3421488666667,11.0710834333333,40.4132323,27.0708176466132,11.0710834333333,38.1419010799465
"680","2015-09-09","680.2015-09-09",9.1866437,11.3866382,20.5732819,7.42042589333333,11.3866382,18.8070640933333
"680","2015-09-23","680.2015-09-23",7.91553576666667,11.7021929666667,19.6177287333333,7.11014095476191,11.7021929666667,18.8123339214286
"681","2014-06-23","681.2014-06-23",7.5199812,16.4266256,23.9466068,3.92299330049534,16.4266256,20.3496189004953
"681","2014-07-10","681.2014-07-10",5.67109693333333,24.4888276666667,30.1599246,1.69396401904762,24.4888276666667,26.1827916857143
"681","2014-09-04","681.2014-09-04",6.8799828,15.466628,22.3466108,4.98126959807692,15.466628,20.4478975980769
"681","2014-09-23","681.2014-09-23",0.5599986,22.5688324666667,23.1288310666667,0.3199992,22.5688324666667,22.8888316666667
"681","2015-05-28","681.2015-05-28",2.06221706666667,8.2933126,10.3555296666667,0.741109258333333,8.2933126,9.03442185833333
"681","2015-06-16","681.2015-06-16",4.70221046666667,12.1777473333333,16.8799578,3.00183423788255,12.1777473333333,15.1795815712159
"681","2015-07-03","681.2015-07-03",7.4933146,11.0355279666667,18.5288425666667,6.67483255492254,11.0355279666667,17.7103605215892
"681","2015-08-07","681.2015-08-07",3.47110243333333,11.3199717,14.7910741333333,1.81136632294372,11.3199717,13.1313380229437
"681","2015-09-09","681.2015-09-09",2.49777153333333,10.6710844333333,13.1688559666667,1.86221756666667,10.6710844333333,12.533302
"681","2015-09-23","681.2015-09-23",3.40443593333333,24.0932731,27.4977090333333,3.27888069166667,24.0932731,27.3721537916667
"682","2015-05-20","682.2015-05-20",1.71110683333333,16.5288475666667,18.2399544,0.601193382374339,16.3790836313131,16.9802770136875
"682","2015-06-15","682.2015-06-15",0.977775333333333,25.5688249666667,26.5466003,0.362901053529412,25.5688249666667,25.9317260201961
"682","2015-07-02","682.2015-07-02",4.45776663333333,15.3866282,19.8443948333333,2.47491829561328,15.3491679761905,17.8240862718038
"682","2015-07-15","682.2015-07-15",4.99554306666667,24.6043829333333,29.599926,3.26273258388889,23.9194173254902,27.1821499093791
"682","2015-09-09","682.2015-09-09",1.11555276666667,17.2355124666667,18.3510652333333,0.521412837878788,17.2355124666667,17.7569253045455
"682","2015-09-23","682.2015-09-23",0.755553666666667,26.4932671,27.2488207666667,0.401586297619048,26.4932671,26.894853397619
"686","2015-05-20","686.2015-05-20",2.50221596666667,14.9910736333333,17.4932896,0.545633374099617,14.9910736333333,15.536707007433
"686","2015-06-15","686.2015-06-15",5.10220946666667,15.8444048333333,20.9466143,1.50854465282954,15.758214572619,17.2667592254486
"686","2015-07-02","686.2015-07-02",2.6133268,27.4754868666667,30.0888136666667,0.680271803589744,27.4754868666667,28.1557586702564
"686","2015-07-15","686.2015-07-15",7.9466468,35.0088013666667,42.9554481666667,3.04517757222222,33.9496373479167,36.9948149201389
"686","2015-09-09","686.2015-09-09",3.1333255,18.5643980333333,21.6977235333333,2.70352265294118,18.5643980333333,21.2679206862745
"686","2015-09-23","686.2015-09-23",0.4533322,25.2443813333333,25.6977135333333,0.141516401058201,24.9997787702381,25.1412951712963
